record_id,date,department,employee_id,team,project_code,activity,co2_kg,energy_kwh,source,location,weekday,month,quarter,cost_usd,units_used,distance_km,hours_spent,paper_kg,water_liters,waste_kg,equipment_type,carbon_score,flag_high_emission,client
858,2024-04-26,Operations,E8991,Team 3,P126,Activity 14,1333.75,1488.5,Electricity,Berlin,4,4,2,1086.28,951,956.9,5.7,8.2,116.2,5.9,Printer,69.64,1,Client 25
859,2024-06-24,Marketing,E9004,Team 8,P606,Activity 14,3309.89,1841.0,Electricity,London,0,6,2,394.27,532,1640.0,16.6,35.7,708.9,81.2,Flight,14.05,1,Client 34
860,2024-06-13,Finance,E6230,Team 9,P443,Activity 19,2599.58,1950.8,Heating,London,3,6,2,4365.5,446,1270.2,4.5,16.4,141.3,41.9,Laptop,95.31,1,Client 9
861,2024-01-20,Sales,E1129,Team 2,P110,Activity 20,1999.56,539.2,Heating,London,5,1,1,1440.66,352,1195.7,3.6,32.4,131.6,76.7,Printer,87.21,1,Client 38
862,2024-06-11,Sales,E5610,Team 8,P675,Activity 4,3685.24,2568.4,Flights,Paris,1,6,2,784.51,544,281.5,10.4,16.2,854.9,45.2,Laptop,90.34,1,Client 28
863,2024-03-14,Finance,E1656,Team 1,P898,Activity 1,622.47,1981.0,Gas,New York,3,3,1,4201.42,67,1334.1,21.3,32.2,914.3,35.1,AC,51.56,1,Client 25
864,2024-06-24,HR,E4325,Team 6,P856,Activity 14,1228.62,2497.8,Car,Delhi,0,6,2,2493.7,533,1603.3,10.1,25.9,134.0,99.3,Server,33.65,0,Client 24
865,2024-03-15,HR,E7096,Team 1,P627,Activity 5,4993.42,963.1,Car,Tokyo,4,3,1,2399.9,626,1371.4,10.1,7.4,398.3,76.6,Server,84.83,1,Client 9
866,2024-01-08,HR,E1755,Team 4,P425,Activity 19,2685.74,1026.1,Car,New York,0,1,1,2718.76,959,1073.9,6.2,32.0,157.0,35.2,Laptop,43.72,1,Client 1
867,2024-04-22,Sales,E8362,Team 2,P561,Activity 10,677.75,48.2,Electricity,Delhi,0,4,2,2228.09,535,462.3,22.1,36.2,676.9,18.8,Flight,61.55,1,Client 47
868,2024-05-04,Operations,E2662,Team 2,P194,Activity 6,3340.28,517.9,Electricity,Berlin,5,5,2,724.76,382,419.0,21.4,46.5,324.0,28.9,Flight,33.64,0,Client 16
869,2024-06-18,Engineering,E2809,Team 8,P734,Activity 15,3828.09,726.6,Heating,London,1,6,2,1982.45,737,1134.7,15.3,22.7,911.1,81.2,AC,32.27,0,Client 1
870,2024-04-22,Sales,E2611,Team 6,P179,Activity 4,176.53,2214.8,Flights,New York,0,4,2,1547.54,109,854.9,13.5,1.7,450.4,26.2,Flight,62.88,0,Client 37
871,2024-01-13,Finance,E1780,Team 3,P777,Activity 16,1861.07,1678.8,Flights,Paris,5,1,1,4464.27,309,1901.7,11.1,42.0,338.6,17.8,Laptop,94.21,1,Client 30
872,2024-02-12,HR,E7459,Team 5,P685,Activity 20,283.69,2732.9,Car,New York,0,2,1,2198.78,776,101.3,16.9,14.6,987.9,77.4,Car,51.57,1,Client 7
873,2024-05-24,Finance,E7312,Team 4,P649,Activity 11,3976.56,1239.8,Car,Tokyo,4,5,2,1853.73,635,736.0,14.1,15.5,260.1,0.5,Car,59.21,0,Client 49
874,2024-03-22,Finance,E5876,Team 7,P288,Activity 7,1218.63,1350.4,Aviation,Berlin,4,3,1,507.53,954,50.3,1.5,44.2,208.2,47.4,Flight,28.77,1,Client 18
875,2024-05-09,Finance,E1621,Team 10,P753,Activity 1,1566.53,599.9,Aviation,Berlin,3,5,2,3937.06,903,222.4,19.7,35.6,706.8,3.4,Laptop,69.46,0,Client 35
876,2024-01-28,Operations,E9862,Team 10,P123,Activity 17,1308.3,2441.7,Electricity,Tokyo,6,1,1,720.63,684,1037.6,15.6,21.0,134.0,79.3,Flight,26.47,1,Client 4
877,2024-04-02,Product,E1921,Team 8,P529,Activity 2,1231.59,1331.1,Heating,Berlin,1,4,2,3910.97,774,1856.0,19.4,17.8,102.7,2.7,Server,66.67,0,Client 41
878,2024-04-29,Sales,E9213,Team 5,P724,Activity 10,2876.71,369.4,Flights,Tokyo,0,4,2,378.33,150,363.2,17.9,31.4,357.9,63.4,AC,60.54,0,Client 50
879,2024-04-20,Engineering,E9011,Team 6,P923,Activity 12,117.84,2441.3,Gas,London,5,4,2,3250.38,888,1862.4,20.6,27.6,128.9,27.3,Car,30.3,0,Client 28
880,2024-04-16,Sales,E6895,Team 7,P561,Activity 3,2769.48,281.6,Car,New York,1,4,2,436.29,302,588.5,13.8,23.8,6.6,64.0,Printer,70.79,0,Client 49
881,2024-05-01,Sales,E1947,Team 3,P450,Activity 20,3281.97,1553.6,Gas,Delhi,2,5,2,2698.61,4,1899.1,8.6,9.1,191.7,13.3,Laptop,35.92,0,Client 14
882,2024-03-16,Finance,E2226,Team 2,P813,Activity 13,2166.95,220.4,Car,Berlin,5,3,1,1988.35,200,775.5,10.5,22.4,431.0,83.6,Car,19.89,1,Client 1
883,2024-01-31,Engineering,E5576,Team 6,P206,Activity 3,3760.25,2030.2,Car,Paris,2,1,1,3224.89,667,110.5,14.1,12.1,246.4,85.9,Car,9.02,1,Client 12
884,2024-03-04,Sales,E4893,Team 9,P331,Activity 12,1882.7,774.1,Car,Berlin,0,3,1,1949.68,131,1781.0,7.6,19.9,835.6,6.9,Printer,99.38,0,Client 42
885,2024-02-27,Product,E3038,Team 4,P269,Activity 16,4900.97,2468.2,Car,Sydney,1,2,1,794.28,131,1340.9,15.8,38.9,24.0,74.5,Server,44.09,0,Client 40
886,2024-06-03,Sales,E9292,Team 1,P810,Activity 12,983.67,2065.5,Aviation,Delhi,0,6,2,918.22,13,813.4,17.2,5.2,108.7,84.4,Laptop,41.81,0,Client 3
887,2024-06-02,Sales,E5885,Team 10,P672,Activity 19,3250.21,937.8,Electricity,Paris,6,6,2,3687.47,420,1802.3,7.6,11.2,879.0,60.7,Server,25.3,0,Client 49
888,2024-06-07,Operations,E1984,Team 4,P451,Activity 19,4877.75,934.6,Aviation,Berlin,4,6,2,1445.92,642,992.9,9.0,5.8,893.9,1.9,Server,24.65,1,Client 32
889,2024-04-02,Operations,E7459,Team 9,P664,Activity 7,973.04,1336.4,Electricity,London,1,4,2,1938.18,854,1307.8,6.7,35.5,97.1,50.1,Server,66.81,0,Client 12
890,2024-05-21,Operations,E8489,Team 8,P133,Activity 7,1844.4,2749.0,Electricity,Paris,1,5,2,1420.56,749,845.7,13.5,22.1,947.2,59.3,Server,79.77,1,Client 40
891,2024-05-15,Marketing,E7699,Team 4,P394,Activity 9,3244.7,1544.0,Flights,New York,2,5,2,1188.58,133,965.7,13.6,35.8,854.3,67.7,Printer,12.4,1,Client 24
892,2024-04-20,Engineering,E6047,Team 4,P408,Activity 20,3555.88,2331.1,Flights,Paris,5,4,2,1732.94,200,8.2,18.3,22.8,449.8,42.3,Printer,47.34,1,Client 33
893,2024-03-04,Marketing,E1329,Team 1,P324,Activity 3,2162.78,1132.6,Electricity,London,0,3,1,2939.4,831,563.7,8.7,4.5,512.7,83.6,AC,48.58,1,Client 34
894,2024-05-11,Marketing,E2970,Team 3,P969,Activity 14,4966.69,1348.0,Gas,London,5,5,2,799.81,273,1484.9,6.0,20.7,467.3,6.4,Laptop,72.1,1,Client 29
895,2024-03-04,Engineering,E6437,Team 4,P942,Activity 5,3135.81,291.5,Heating,Delhi,0,3,1,2329.0,670,756.2,11.3,43.3,745.4,44.9,Car,2.62,1,Client 21
896,2024-02-22,Marketing,E7834,Team 1,P681,Activity 5,2987.28,2198.2,Gas,Sydney,3,2,1,521.99,305,612.0,6.7,12.9,468.7,19.5,Laptop,77.92,1,Client 24
897,2024-03-13,Sales,E3232,Team 5,P123,Activity 12,716.33,2113.1,Electricity,London,2,3,1,3564.94,559,1487.3,6.2,29.1,140.6,52.4,Server,54.39,1,Client 40
898,2024-01-05,Operations,E8659,Team 3,P542,Activity 12,1597.04,1025.2,Heating,Berlin,4,1,1,1976.65,213,1705.7,17.3,24.1,277.6,18.2,Car,68.66,1,Client 33
899,2024-01-08,Sales,E5016,Team 3,P355,Activity 5,493.93,27.8,Aviation,Tokyo,0,1,1,4594.15,791,711.9,17.2,49.3,804.5,43.0,Laptop,48.96,0,Client 38
900,2024-02-05,HR,E8651,Team 9,P535,Activity 19,3367.19,2638.7,Car,Sydney,0,2,1,2278.64,310,839.8,10.6,31.1,266.4,92.6,Laptop,41.18,1,Client 31
901,2024-05-16,Sales,E3451,Team 4,P579,Activity 10,4355.78,2066.3,Aviation,London,3,5,2,2360.6,56,1196.0,17.5,41.9,134.8,94.0,AC,79.41,0,Client 24
902,2024-01-21,Operations,E7483,Team 2,P167,Activity 8,1898.06,654.0,Electricity,Berlin,6,1,1,3679.53,803,1031.8,14.5,4.1,864.8,76.3,Printer,29.93,1,Client 46
903,2024-01-14,Finance,E8230,Team 9,P816,Activity 17,1075.58,2405.5,Gas,Delhi,6,1,1,292.56,240,1893.7,6.2,36.7,469.8,81.5,Laptop,3.74,0,Client 27
904,2024-03-09,Marketing,E7960,Team 1,P758,Activity 2,1058.63,2449.3,Gas,Sydney,5,3,1,1744.69,714,1782.6,1.6,10.7,446.1,84.8,Car,93.73,1,Client 33
905,2024-06-06,Operations,E6423,Team 7,P777,Activity 12,1855.96,1260.9,Electricity,Paris,3,6,2,3967.22,287,838.7,8.3,47.7,554.4,89.9,Printer,67.56,0,Client 24
906,2024-05-21,HR,E2884,Team 2,P432,Activity 10,4799.13,1078.9,Heating,Berlin,1,5,2,3642.27,434,1323.7,4.4,30.2,300.0,32.3,Car,22.2,1,Client 31
907,2024-04-05,Finance,E9423,Team 10,P679,Activity 20,1925.81,2672.4,Flights,Tokyo,4,4,2,3922.86,179,195.0,19.7,22.7,525.7,2.6,Server,75.07,1,Client 19
908,2024-01-05,Marketing,E6896,Team 6,P576,Activity 17,888.17,1370.0,Flights,Tokyo,4,1,1,487.85,379,210.0,3.8,30.3,690.4,40.8,Flight,18.31,0,Client 32
909,2024-05-18,Product,E2140,Team 9,P482,Activity 8,258.88,588.6,Car,Paris,5,5,2,1167.86,270,608.8,12.9,47.0,64.2,72.2,Server,74.11,0,Client 3
910,2024-04-10,Engineering,E5806,Team 9,P898,Activity 9,2626.96,2056.8,Aviation,Delhi,2,4,2,483.01,990,1929.6,21.8,8.2,648.7,63.6,AC,48.75,0,Client 15
911,2024-03-19,Sales,E8131,Team 2,P192,Activity 16,2742.24,1483.6,Car,Delhi,1,3,1,3173.86,554,1358.7,11.8,14.8,867.7,77.4,Car,13.23,0,Client 21
912,2024-06-08,HR,E9248,Team 2,P103,Activity 2,3054.14,827.4,Flights,London,5,6,2,4583.78,305,948.1,3.5,9.3,541.8,51.7,AC,15.78,1,Client 31
913,2024-01-26,Finance,E5621,Team 2,P433,Activity 13,1997.27,1255.6,Flights,Berlin,4,1,1,283.81,335,525.6,5.8,23.6,93.4,64.4,AC,71.5,1,Client 35
914,2024-02-14,Finance,E8727,Team 7,P494,Activity 2,1200.79,241.6,Electricity,Tokyo,2,2,1,951.39,880,1115.4,12.7,39.5,354.2,24.1,Laptop,7.39,1,Client 4
915,2024-04-10,Sales,E5084,Team 4,P704,Activity 13,2656.54,2647.6,Car,London,2,4,2,4719.48,553,1771.5,13.3,2.2,345.9,24.1,Server,8.61,0,Client 46
916,2024-06-21,Finance,E4542,Team 8,P987,Activity 18,1326.82,2825.0,Heating,Sydney,4,6,2,1352.34,795,78.5,15.2,39.3,797.7,54.6,Laptop,71.74,1,Client 40
917,2024-02-04,HR,E2498,Team 5,P393,Activity 6,127.67,636.7,Electricity,Sydney,6,2,1,2219.29,876,1363.7,14.9,26.4,739.5,31.3,Car,13.44,1,Client 28
918,2024-06-26,Marketing,E1359,Team 6,P200,Activity 5,1785.99,1668.6,Flights,Paris,2,6,2,1608.72,762,1832.1,23.7,13.0,77.0,24.0,Flight,9.03,1,Client 37
919,2024-03-11,Sales,E1872,Team 4,P799,Activity 3,2740.09,2870.4,Aviation,Paris,0,3,1,3791.66,122,1685.4,1.6,26.8,284.3,48.2,Printer,47.51,1,Client 32
920,2024-06-19,Operations,E5356,Team 5,P260,Activity 10,2740.96,1058.0,Gas,Berlin,2,6,2,3808.15,904,1753.4,6.1,14.1,550.0,7.6,Printer,34.7,1,Client 37
921,2024-05-23,Sales,E9316,Team 9,P371,Activity 9,2589.38,1645.8,Flights,Paris,3,5,2,2787.41,243,376.5,8.1,26.6,837.6,38.1,Flight,88.23,1,Client 5
922,2024-04-08,Operations,E4225,Team 10,P427,Activity 3,2857.4,1691.2,Heating,Delhi,0,4,2,4646.57,384,1704.1,21.0,48.6,883.1,4.3,Laptop,8.79,0,Client 18
923,2024-03-14,HR,E5865,Team 3,P506,Activity 19,2909.32,125.2,Heating,Sydney,3,3,1,4662.87,7,336.0,4.9,43.2,327.6,2.2,AC,21.56,0,Client 3
924,2024-02-28,Operations,E5966,Team 5,P931,Activity 6,179.8,2449.0,Car,New York,2,2,1,4501.15,284,836.6,8.8,3.1,259.1,65.7,Printer,71.58,1,Client 46
925,2024-05-17,HR,E8304,Team 1,P164,Activity 4,150.35,831.0,Gas,Berlin,4,5,2,2478.35,653,1954.6,6.4,46.9,125.1,40.8,Laptop,82.61,0,Client 6
926,2024-01-26,Engineering,E8335,Team 10,P114,Activity 6,1441.15,2290.3,Electricity,Tokyo,4,1,1,1670.53,410,456.4,18.7,3.9,46.0,12.7,AC,39.89,0,Client 33
927,2024-01-10,Engineering,E1736,Team 6,P709,Activity 10,2223.14,2810.1,Car,Delhi,2,1,1,3504.03,723,1543.7,9.6,20.2,564.2,24.3,Laptop,41.84,0,Client 10
928,2024-02-29,Operations,E7615,Team 1,P295,Activity 19,1019.29,837.5,Aviation,Delhi,3,2,1,802.9,576,773.3,4.8,29.9,865.4,77.0,AC,37.86,1,Client 3
929,2024-01-24,Finance,E1557,Team 4,P757,Activity 11,2023.11,446.7,Heating,Tokyo,2,1,1,3743.77,486,1418.4,23.0,20.5,880.3,41.9,Server,39.76,1,Client 25
930,2024-06-15,Finance,E8192,Team 4,P662,Activity 12,3307.16,2319.1,Heating,New York,5,6,2,1008.93,263,628.6,6.6,25.5,331.5,24.7,AC,41.9,0,Client 32
931,2024-06-11,Sales,E1206,Team 5,P206,Activity 18,1832.93,2775.2,Electricity,New York,1,6,2,4057.43,362,339.4,15.5,12.7,89.0,43.2,Printer,68.24,0,Client 27
932,2024-04-28,Marketing,E7031,Team 7,P887,Activity 15,446.19,439.1,Heating,Tokyo,6,4,2,1811.32,918,1498.4,10.0,33.0,133.1,40.0,AC,69.63,1,Client 50
933,2024-04-07,Finance,E9058,Team 3,P745,Activity 4,2585.52,587.9,Gas,New York,6,4,2,3913.43,21,1759.3,7.8,30.4,430.0,97.8,Car,85.78,0,Client 34
934,2024-03-25,Operations,E8433,Team 3,P341,Activity 6,1322.68,135.5,Aviation,Berlin,0,3,1,2476.21,472,1011.7,20.0,40.9,213.3,27.7,AC,58.8,1,Client 17
935,2024-03-20,Finance,E2994,Team 9,P111,Activity 12,2992.02,2313.1,Flights,Delhi,2,3,1,2226.31,455,1098.5,10.3,38.3,786.1,17.2,Server,12.11,1,Client 29
936,2024-01-04,Product,E5173,Team 1,P370,Activity 7,1645.41,2916.2,Electricity,New York,3,1,1,3883.18,478,1212.3,3.0,5.1,28.3,78.7,AC,36.92,0,Client 6
937,2024-04-02,Engineering,E4563,Team 1,P970,Activity 19,1283.06,106.4,Flights,Paris,1,4,2,1780.55,214,761.4,23.1,5.4,276.0,45.5,Laptop,22.0,1,Client 30
938,2024-05-25,Operations,E2669,Team 7,P160,Activity 10,4696.38,409.1,Car,New York,5,5,2,1750.58,702,6.7,21.1,13.4,652.5,94.6,AC,12.65,1,Client 31
939,2024-02-08,HR,E4693,Team 3,P969,Activity 16,774.57,538.9,Heating,Paris,3,2,1,3667.31,242,256.2,14.4,20.5,946.8,10.8,Server,21.17,0,Client 3
940,2024-02-18,Operations,E2842,Team 5,P752,Activity 6,2890.29,359.0,Gas,New York,6,2,1,565.24,764,515.4,13.5,29.5,758.9,35.3,Printer,52.29,1,Client 23
941,2024-06-11,Sales,E1516,Team 10,P238,Activity 9,1930.82,489.3,Electricity,Tokyo,1,6,2,1202.03,679,1995.3,2.2,49.6,108.0,20.5,Printer,60.41,1,Client 2
942,2024-04-17,Finance,E5916,Team 8,P270,Activity 6,2254.0,673.4,Car,Sydney,2,4,2,4855.99,189,880.1,14.9,19.7,605.9,9.0,Laptop,23.58,0,Client 50
943,2024-04-02,Engineering,E7223,Team 4,P681,Activity 12,1825.13,2067.9,Electricity,Berlin,1,4,2,4278.17,254,1913.8,14.8,41.5,904.1,84.6,Server,25.25,1,Client 50
944,2024-02-28,Engineering,E1855,Team 3,P813,Activity 14,2156.12,12.5,Flights,Berlin,2,2,1,3272.43,495,423.5,21.4,42.2,849.6,55.5,Server,51.15,0,Client 20
945,2024-03-23,Engineering,E7955,Team 1,P285,Activity 13,4376.46,167.9,Flights,Tokyo,5,3,1,3631.55,100,1110.6,11.6,3.3,104.1,22.7,Server,3.46,1,Client 49
946,2024-02-05,Marketing,E2193,Team 10,P869,Activity 18,3421.22,136.1,Aviation,Tokyo,0,2,1,2009.91,586,770.7,21.7,24.0,689.9,23.5,Server,38.46,1,Client 29
947,2024-06-11,Engineering,E5080,Team 5,P523,Activity 1,2067.42,282.3,Electricity,Delhi,1,6,2,238.4,483,1756.8,12.8,43.4,340.8,3.6,Car,15.92,0,Client 25
948,2024-03-01,HR,E8543,Team 1,P209,Activity 1,4174.77,1765.6,Aviation,Sydney,4,3,1,4658.68,762,1418.2,1.4,29.7,86.9,36.8,AC,25.45,0,Client 11
949,2024-03-31,Sales,E3812,Team 1,P332,Activity 15,4186.42,237.9,Aviation,Delhi,6,3,1,4300.4,692,287.5,18.3,20.9,502.6,76.9,Car,93.64,1,Client 38
950,2024-03-05,Marketing,E5978,Team 8,P753,Activity 19,1155.27,248.0,Electricity,Tokyo,1,3,1,4799.97,224,1297.0,2.8,31.4,377.0,97.5,Car,33.87,1,Client 32
951,2024-06-14,Operations,E8550,Team 8,P176,Activity 19,3811.18,1223.1,Electricity,New York,4,6,2,1962.86,905,516.0,16.2,48.7,573.1,17.9,Printer,18.3,0,Client 18
952,2024-04-16,Operations,E8809,Team 10,P913,Activity 12,2061.68,1499.8,Aviation,Berlin,1,4,2,4346.97,388,763.1,6.3,34.0,511.6,50.9,AC,92.09,0,Client 44
953,2024-03-31,Product,E7825,Team 3,P837,Activity 3,2015.41,2941.8,Aviation,Tokyo,6,3,1,2444.35,668,932.9,17.7,23.6,230.3,63.3,Printer,20.4,0,Client 37
954,2024-02-03,Engineering,E2138,Team 4,P568,Activity 9,2441.66,1938.7,Aviation,Sydney,5,2,1,3592.97,537,1123.5,17.4,8.9,815.0,60.5,Car,60.38,0,Client 21
955,2024-03-10,Sales,E7202,Team 2,P324,Activity 17,3232.22,1908.6,Heating,Delhi,6,3,1,505.19,803,631.1,12.3,4.1,112.8,15.3,Printer,21.36,0,Client 25
956,2024-02-21,Finance,E6520,Team 9,P300,Activity 12,3829.22,703.6,Aviation,Delhi,2,2,1,1426.86,380,1543.5,23.3,48.2,821.2,89.1,Server,99.25,1,Client 14
957,2024-01-02,Sales,E8768,Team 2,P942,Activity 2,1129.76,1888.6,Flights,Tokyo,1,1,1,4365.23,412,1929.2,7.2,17.9,546.3,1.3,Car,74.04,0,Client 12
958,2024-02-18,Operations,E9230,Team 3,P117,Activity 8,2722.07,1303.6,Electricity,New York,6,2,1,212.55,866,1368.5,15.0,4.1,431.0,0.6,AC,40.76,1,Client 9
959,2024-01-01,Marketing,E9028,Team 4,P432,Activity 13,2170.59,1286.0,Flights,Tokyo,0,1,1,3281.15,546,1500.4,9.1,12.2,832.0,2.8,Car,46.01,0,Client 7
960,2024-06-18,Finance,E6880,Team 2,P639,Activity 5,2269.09,1231.0,Heating,Delhi,1,6,2,4141.56,635,1520.0,8.6,14.7,977.4,75.5,Server,54.85,1,Client 46
961,2024-06-30,Finance,E4071,Team 3,P645,Activity 5,1385.37,1893.2,Electricity,Delhi,6,6,2,2519.72,887,894.1,2.4,1.6,593.1,47.4,Printer,68.02,0,Client 37
962,2024-04-02,Finance,E7538,Team 6,P976,Activity 18,4812.56,1484.9,Flights,Tokyo,1,4,2,1486.49,126,806.3,8.8,23.6,157.5,15.0,Server,35.31,0,Client 47
963,2024-02-21,HR,E4404,Team 2,P811,Activity 18,1019.49,2434.8,Electricity,Tokyo,2,2,1,2649.27,164,210.2,4.1,2.6,538.6,81.8,Car,21.05,1,Client 5
964,2024-02-18,Finance,E6342,Team 10,P417,Activity 18,2621.44,1388.7,Gas,London,6,2,1,4949.36,638,514.9,15.3,26.6,78.7,48.4,Laptop,53.57,0,Client 36
965,2024-01-28,Finance,E6189,Team 6,P600,Activity 17,1580.78,1190.0,Car,Paris,6,1,1,509.74,947,22.7,11.8,34.7,453.1,20.1,AC,70.45,1,Client 1
966,2024-05-25,HR,E8230,Team 10,P346,Activity 2,2109.27,2658.9,Aviation,Sydney,5,5,2,1275.4,468,517.2,6.1,46.9,269.9,69.6,Printer,53.02,0,Client 10
967,2024-01-31,Operations,E8349,Team 8,P242,Activity 15,1558.67,2976.9,Gas,Paris,2,1,1,2771.63,299,987.2,2.2,9.6,101.3,96.9,Car,39.93,1,Client 25
968,2024-05-17,Operations,E8037,Team 7,P187,Activity 5,4237.25,1940.4,Electricity,New York,4,5,2,1290.61,104,1538.2,21.1,42.7,811.8,11.6,Printer,86.29,1,Client 4
969,2024-06-20,HR,E4664,Team 10,P624,Activity 14,2746.75,1101.3,Flights,Berlin,3,6,2,1319.28,955,385.3,4.0,32.1,121.2,49.7,Flight,75.28,0,Client 39
970,2024-06-22,Marketing,E3109,Team 1,P994,Activity 7,4515.65,1314.1,Car,New York,5,6,2,2763.26,501,704.8,9.5,19.9,271.0,81.9,Server,36.23,1,Client 19
971,2024-05-18,Finance,E9950,Team 2,P968,Activity 5,4533.49,1103.9,Heating,Tokyo,5,5,2,992.41,179,406.7,21.9,40.9,242.7,56.2,Printer,0.31,1,Client 2
972,2024-06-26,Operations,E1552,Team 5,P709,Activity 17,94.7,2264.1,Car,Paris,2,6,2,1505.78,824,470.4,12.6,1.2,413.0,19.0,Laptop,54.49,0,Client 34
973,2024-01-20,Engineering,E8222,Team 2,P618,Activity 20,1932.61,54.4,Car,Delhi,5,1,1,1105.8,135,1420.9,8.0,26.1,88.8,64.4,Server,50.32,0,Client 9
974,2024-05-12,Product,E2457,Team 3,P589,Activity 14,4880.34,1292.6,Car,New York,6,5,2,3558.06,589,249.2,23.0,48.8,85.8,73.5,Flight,90.55,0,Client 34
975,2024-06-12,HR,E8347,Team 5,P989,Activity 15,727.02,1273.0,Aviation,New York,2,6,2,4524.43,101,1203.1,16.4,29.8,579.1,14.4,AC,70.55,0,Client 29
976,2024-04-12,Engineering,E6685,Team 4,P369,Activity 15,1603.12,115.2,Car,Paris,4,4,2,2618.7,584,1556.0,3.4,20.4,559.2,49.5,Server,32.68,1,Client 46
977,2024-01-08,Engineering,E9712,Team 3,P807,Activity 19,1070.97,418.3,Flights,Sydney,0,1,1,4089.59,153,1659.4,14.8,35.0,996.0,44.2,Car,33.25,0,Client 47
978,2024-04-19,Operations,E7026,Team 3,P666,Activity 2,780.53,830.1,Electricity,London,4,4,2,820.13,327,115.7,23.7,12.0,429.9,9.0,Laptop,5.24,0,Client 3
979,2024-01-22,Engineering,E1810,Team 4,P739,Activity 5,2076.75,1425.0,Car,Delhi,0,1,1,1594.68,948,1318.2,23.1,15.5,236.5,44.1,Printer,37.69,0,Client 47
980,2024-05-29,Product,E7185,Team 8,P756,Activity 6,4970.62,2782.8,Electricity,London,2,5,2,1004.62,478,573.3,3.5,40.0,527.5,5.8,AC,68.08,0,Client 6
981,2024-06-30,Sales,E3285,Team 4,P385,Activity 19,3014.16,914.5,Electricity,Sydney,6,6,2,2982.69,483,855.0,1.1,28.8,608.3,68.4,Server,99.1,0,Client 30
982,2024-04-14,Finance,E8621,Team 1,P219,Activity 17,4537.37,2339.0,Car,London,6,4,2,1717.05,205,1425.0,3.6,3.6,816.6,18.7,Printer,76.16,0,Client 17
983,2024-03-12,Sales,E5335,Team 6,P245,Activity 18,3057.4,2042.5,Gas,Sydney,1,3,1,3537.58,529,839.7,8.1,7.0,489.8,47.4,Laptop,6.2,1,Client 28
984,2024-05-20,Marketing,E1216,Team 6,P508,Activity 5,415.62,1221.1,Car,New York,0,5,2,2493.6,50,1123.7,15.0,30.1,647.1,11.9,Printer,15.6,1,Client 14
985,2024-03-24,Engineering,E5663,Team 9,P851,Activity 15,2112.82,747.5,Aviation,Berlin,6,3,1,2629.58,40,850.5,20.9,21.6,887.5,44.9,Printer,59.72,0,Client 28
986,2024-06-10,HR,E8057,Team 7,P196,Activity 15,750.56,520.4,Car,Berlin,0,6,2,2705.41,975,865.2,18.2,47.2,386.5,51.8,Server,28.26,1,Client 17
987,2024-02-24,Product,E6987,Team 8,P434,Activity 13,4737.85,2324.9,Car,London,5,2,1,2553.63,982,1381.0,16.1,28.8,573.7,66.5,Server,5.33,1,Client 13
988,2024-03-17,Finance,E7176,Team 6,P279,Activity 10,1315.36,2617.2,Flights,Delhi,6,3,1,106.56,791,1707.5,11.9,46.5,202.5,9.9,Laptop,93.92,0,Client 1
989,2024-03-11,Sales,E7260,Team 1,P138,Activity 18,4195.29,259.7,Aviation,London,0,3,1,3229.87,836,105.4,13.7,11.7,271.9,9.2,Server,43.09,0,Client 44
990,2024-04-13,Sales,E6584,Team 3,P576,Activity 9,1029.11,2376.7,Gas,Delhi,5,4,2,1380.23,602,411.7,23.4,29.0,387.4,2.6,Flight,27.31,1,Client 25
991,2024-06-12,Engineering,E5396,Team 4,P739,Activity 20,4081.24,1995.1,Heating,Sydney,2,6,2,2068.85,870,1221.7,23.5,36.9,643.9,50.9,Flight,44.52,0,Client 29
992,2024-05-06,Engineering,E7791,Team 4,P413,Activity 8,3209.08,708.6,Heating,Tokyo,0,5,2,1798.89,354,1137.3,13.4,49.8,791.5,74.3,Printer,84.12,1,Client 15
993,2024-04-02,Engineering,E4359,Team 9,P475,Activity 8,351.14,2240.2,Car,Tokyo,1,4,2,4794.68,777,991.0,6.2,7.3,376.3,88.1,Car,73.51,0,Client 26
994,2024-05-13,Engineering,E6593,Team 1,P469,Activity 16,4412.69,2503.1,Heating,Berlin,0,5,2,2709.88,143,466.0,10.1,44.3,229.2,63.0,Laptop,32.52,1,Client 43
995,2024-06-25,Sales,E8092,Team 10,P243,Activity 18,771.95,2095.4,Car,Sydney,1,6,2,1760.99,654,350.5,17.4,26.1,422.6,83.1,Flight,37.24,0,Client 22
996,2024-03-23,Engineering,E2729,Team 5,P527,Activity 16,975.07,1227.2,Flights,London,5,3,1,4710.42,217,80.1,5.2,15.3,889.2,37.6,Printer,13.05,0,Client 24
997,2024-03-14,Product,E5512,Team 7,P185,Activity 8,3445.95,1898.5,Flights,Delhi,3,3,1,1821.3,309,707.3,19.4,31.2,307.6,83.5,Server,48.89,1,Client 31
998,2024-03-02,Operations,E7025,Team 7,P540,Activity 18,4578.05,1155.2,Car,Tokyo,5,3,1,206.53,354,1490.5,4.9,22.0,244.7,94.8,Laptop,36.76,0,Client 13
999,2024-02-12,Sales,E4774,Team 7,P264,Activity 2,3844.16,2843.4,Heating,Sydney,0,2,1,1955.89,774,310.8,18.1,8.2,24.6,50.3,AC,12.59,0,Client 1
1000,2024-04-03,Finance,E6612,Team 6,P424,Activity 7,1703.56,1391.5,Car,Tokyo,2,4,2,4881.78,8,248.7,18.0,14.3,230.1,91.2,AC,48.9,1,Client 34
